StockID,Store_ID,ProductID,BatchNumber,ExpiryDate,QuantityOnHand,SupplierID,DaysToExpiry,ExpiryStatus
16348,HYD004,58,BATCH_16348,09/26/2027,158,81,509,Valid
16349,HYD005,179,BATCH_16349,02/14/2026,15,23,-80,Expired
16350,HYD003,183,BATCH_16350,03/20/2028,11,136,685,Valid
16351,HYD003,143,BATCH_16351,09/14/2027,194,70,497,Valid
16352,HYD005,18,BATCH_16352,12/11/2027,176,100,585,Valid
16353,HYD003,18,BATCH_16353,03/28/2028,127,150,693,Valid
16354,HYD002,29,BATCH_16354,07/13/2026,112,17,69,Valid
16355,HYD005,82,BATCH_16355,04/12/2027,103,24,342,Valid
16356,HYD004,32,BATCH_16356,12/12/2026,107,121,221,Valid
16357,HYD001,171,BATCH_16357,12/09/2026,129,62,218,Valid
16358,HYD004,36,BATCH_16358,08/08/2026,17,198,95,Valid
16359,HYD004,66,BATCH_16359,07/08/2027,66,119,429,Valid
16360,HYD001,64,BATCH_16360,04/15/2026,34,171,-20,Expired
16361,HYD003,142,BATCH_16361,10/03/2027,179,150,516,Valid
16362,HYD004,54,BATCH_16362,05/04/2026,141,24,-1,Expired
16363,HYD002,5,BATCH_16363,03/09/2028,77,175,674,Valid
16364,HYD002,99,BATCH_16364,07/31/2027,95,165,452,Valid
16365,HYD004,146,BATCH_16365,06/04/2027,171,86,395,Valid
16366,HYD002,192,BATCH_16366,11/03/2027,1,88,547,Valid
16367,HYD005,21,BATCH_16367,10/23/2027,177,98,536,Valid
16368,HYD002,73,BATCH_16368,11/30/2026,71,110,209,Valid
16369,HYD004,24,BATCH_16369,06/04/2026,16,9,30,Expiring Soon
16370,HYD004,176,BATCH_16370,01/02/2027,146,89,242,Valid
16371,HYD005,18,BATCH_16371,05/30/2026,23,136,25,Expiring Soon
16372,HYD005,52,BATCH_16372,03/30/2028,146,179,695,Valid
16373,HYD005,111,BATCH_16373,03/25/2027,49,110,324,Valid
16374,HYD004,199,BATCH_16374,07/04/2026,76,92,60,Valid
16375,HYD001,172,BATCH_16375,04/26/2028,141,19,722,Valid
16376,HYD005,123,BATCH_16376,06/26/2027,14,59,417,Valid
16377,HYD004,78,BATCH_16377,05/28/2027,98,166,388,Valid
16378,HYD001,46,BATCH_16378,05/04/2027,16,73,364,Valid
16379,HYD002,195,BATCH_16379,11/08/2027,24,135,552,Valid
16380,HYD005,174,BATCH_16380,04/30/2027,33,80,360,Valid
16381,HYD001,84,BATCH_16381,11/25/2027,17,40,569,Valid
16382,HYD001,168,BATCH_16382,10/08/2027,54,140,521,Valid
16383,HYD004,53,BATCH_16383,02/25/2027,11,175,296,Valid
16384,HYD004,10,BATCH_16384,12/29/2027,166,41,603,Valid
16385,HYD005,151,BATCH_16385,11/03/2026,154,178,182,Valid
16386,HYD003,119,BATCH_16386,08/06/2026,119,191,93,Valid
16387,HYD004,95,BATCH_16387,09/05/2026,189,191,123,Valid
16388,HYD003,165,BATCH_16388,04/17/2026,5,141,-18,Expired
16389,HYD005,79,BATCH_16389,05/15/2026,35,9,10,Expiring Soon
16390,HYD004,33,BATCH_16390,03/26/2027,155,70,325,Valid
16391,HYD001,50,BATCH_16391,11/04/2027,98,68,548,Valid
16392,HYD005,77,BATCH_16392,02/21/2028,49,61,657,Valid
16393,HYD001,152,BATCH_16393,11/08/2027,65,188,552,Valid
16394,HYD003,93,BATCH_16394,12/01/2026,182,35,210,Valid
16395,HYD003,83,BATCH_16395,03/07/2026,159,181,-59,Expired
16396,HYD003,33,BATCH_16396,09/14/2027,130,88,497,Valid
16397,HYD001,67,BATCH_16397,03/22/2027,60,193,321,Valid
16398,HYD004,189,BATCH_16398,12/27/2026,37,90,236,Valid
16399,HYD003,136,BATCH_16399,07/27/2026,27,61,83,Valid
16400,HYD002,189,BATCH_16400,07/11/2026,167,55,67,Valid
16401,HYD001,90,BATCH_16401,04/18/2027,25,161,348,Valid
16402,HYD002,28,BATCH_16402,11/01/2026,31,172,180,Valid
16403,HYD002,127,BATCH_16403,05/14/2026,52,179,9,Expiring Soon
16404,HYD004,121,BATCH_16404,05/09/2026,130,47,4,Expiring Soon
16405,HYD001,55,BATCH_16405,01/11/2028,185,162,616,Valid
16406,HYD002,190,BATCH_16406,02/26/2027,19,31,297,Valid
16407,HYD001,27,BATCH_16407,05/14/2026,149,8,9,Expiring Soon
16408,HYD005,141,BATCH_16408,06/11/2026,169,188,37,Valid
16409,HYD001,130,BATCH_16409,07/06/2027,149,146,427,Valid
16410,HYD002,57,BATCH_16410,08/16/2026,11,154,103,Valid
16411,HYD001,49,BATCH_16411,02/01/2028,166,155,637,Valid
16412,HYD001,162,BATCH_16412,09/08/2027,5,42,491,Valid
16413,HYD001,195,BATCH_16413,02/06/2027,39,144,277,Valid
16414,HYD005,105,BATCH_16414,07/12/2026,162,31,68,Valid
16415,HYD005,31,BATCH_16415,12/26/2027,60,53,600,Valid
16416,HYD003,165,BATCH_16416,04/22/2026,107,46,-13,Expired
16417,HYD005,64,BATCH_16417,05/12/2026,129,184,7,Expiring Soon
16418,HYD005,3,BATCH_16418,04/01/2026,138,135,-34,Expired
16419,HYD004,125,BATCH_16419,04/01/2028,128,10,697,Valid
16420,HYD004,105,BATCH_16420,11/24/2027,145,14,568,Valid
16421,HYD002,72,BATCH_16421,11/29/2027,107,67,573,Valid
16422,HYD003,41,BATCH_16422,09/24/2026,167,89,142,Valid
16423,HYD005,136,BATCH_16423,11/03/2027,69,132,547,Valid
16424,HYD003,8,BATCH_16424,02/07/2027,175,198,278,Valid
16425,HYD004,8,BATCH_16425,02/20/2026,147,11,-74,Expired
16426,HYD004,96,BATCH_16426,05/07/2026,37,40,2,Expiring Soon
16427,HYD003,142,BATCH_16427,04/08/2026,23,78,-27,Expired
16428,HYD004,100,BATCH_16428,03/01/2026,102,49,-65,Expired
16429,HYD005,194,BATCH_16429,10/09/2026,85,160,157,Valid
16430,HYD004,92,BATCH_16430,01/21/2027,96,107,261,Valid
16431,HYD005,185,BATCH_16431,10/21/2026,69,14,169,Valid
16432,HYD002,70,BATCH_16432,05/23/2026,87,71,18,Expiring Soon
16433,HYD003,62,BATCH_16433,12/12/2026,116,146,221,Valid
16434,HYD002,167,BATCH_16434,02/01/2028,106,49,637,Valid
16435,HYD002,67,BATCH_16435,09/09/2026,174,114,127,Valid
16436,HYD001,130,BATCH_16436,03/25/2026,18,122,-41,Expired
16437,HYD003,152,BATCH_16437,03/31/2028,104,23,696,Valid
16438,HYD003,79,BATCH_16438,05/19/2027,99,96,379,Valid
16439,HYD005,171,BATCH_16439,04/11/2028,149,16,707,Valid
16440,HYD005,178,BATCH_16440,02/16/2028,120,32,652,Valid
16441,HYD001,124,BATCH_16441,12/25/2026,98,30,234,Valid
16442,HYD001,66,BATCH_16442,03/30/2027,45,43,329,Valid
16443,HYD002,164,BATCH_16443,09/04/2026,150,107,122,Valid
16444,HYD001,97,BATCH_16444,02/27/2027,133,86,298,Valid
16445,HYD003,45,BATCH_16445,12/10/2027,194,151,584,Valid
16446,HYD003,6,BATCH_16446,08/03/2026,73,55,90,Valid
16447,HYD004,5,BATCH_16447,04/27/2028,136,132,723,Valid
16448,HYD003,137,BATCH_16448,09/10/2027,184,196,493,Valid
16449,HYD001,137,BATCH_16449,05/20/2026,126,73,15,Expiring Soon
16450,HYD003,113,BATCH_16450,01/14/2027,112,104,254,Valid
16451,HYD005,34,BATCH_16451,03/07/2027,166,55,306,Valid
16452,HYD004,154,BATCH_16452,03/16/2026,162,10,-50,Expired
16453,HYD005,149,BATCH_16453,05/13/2027,59,166,373,Valid
16454,HYD001,57,BATCH_16454,01/30/2027,90,158,270,Valid
16455,HYD001,120,BATCH_16455,02/12/2026,70,109,-82,Expired
16456,HYD004,65,BATCH_16456,03/02/2026,49,77,-64,Expired
16457,HYD001,146,BATCH_16457,07/27/2027,13,83,448,Valid
16458,HYD003,87,BATCH_16458,08/10/2026,28,178,97,Valid
16459,HYD002,53,BATCH_16459,04/19/2026,198,75,-16,Expired
16460,HYD002,192,BATCH_16460,11/02/2026,196,121,181,Valid
16461,HYD002,176,BATCH_16461,03/17/2028,179,74,682,Valid
16462,HYD005,109,BATCH_16462,03/17/2027,24,129,316,Valid
16463,HYD005,92,BATCH_16463,06/14/2026,190,66,40,Valid
16464,HYD001,196,BATCH_16464,08/15/2027,100,32,467,Valid
16465,HYD001,32,BATCH_16465,09/25/2027,190,134,508,Valid
16466,HYD003,39,BATCH_16466,03/15/2026,53,44,-51,Expired
16467,HYD002,22,BATCH_16467,04/12/2027,113,180,342,Valid
16468,HYD005,181,BATCH_16468,04/12/2026,120,122,-23,Expired
16469,HYD005,177,BATCH_16469,02/28/2026,107,37,-66,Expired
16470,HYD001,96,BATCH_16470,05/26/2026,34,5,21,Expiring Soon
16471,HYD001,24,BATCH_16471,06/19/2026,107,101,45,Valid
16472,HYD005,45,BATCH_16472,02/22/2027,42,103,293,Valid
16473,HYD002,191,BATCH_16473,03/26/2027,11,21,325,Valid
16474,HYD005,140,BATCH_16474,03/16/2026,72,145,-50,Expired
16475,HYD004,184,BATCH_16475,03/14/2026,185,66,-52,Expired
16476,HYD001,141,BATCH_16476,11/14/2027,128,177,558,Valid
16477,HYD002,119,BATCH_16477,09/28/2027,165,92,511,Valid
16478,HYD001,199,BATCH_16478,08/17/2027,192,29,469,Valid
16479,HYD005,70,BATCH_16479,10/22/2027,43,190,535,Valid
16480,HYD005,144,BATCH_16480,11/19/2026,119,107,198,Valid
16481,HYD002,70,BATCH_16481,04/05/2027,152,68,335,Valid
16482,HYD004,60,BATCH_16482,10/24/2026,114,188,172,Valid
16483,HYD001,137,BATCH_16483,10/09/2027,102,164,522,Valid
16484,HYD005,195,BATCH_16484,08/06/2026,81,72,93,Valid
16485,HYD004,60,BATCH_16485,05/03/2026,73,86,-2,Expired
16486,HYD004,29,BATCH_16486,07/12/2026,177,115,68,Valid
16487,HYD002,115,BATCH_16487,02/17/2026,172,191,-77,Expired
16488,HYD004,153,BATCH_16488,02/28/2027,31,177,299,Valid
16489,HYD005,139,BATCH_16489,02/25/2027,113,19,296,Valid
16490,HYD002,64,BATCH_16490,01/30/2027,108,114,270,Valid
16491,HYD005,27,BATCH_16491,01/04/2028,185,28,609,Valid
16492,HYD003,91,BATCH_16492,03/23/2028,195,41,688,Valid
16493,HYD002,113,BATCH_16493,12/22/2027,150,175,596,Valid
16494,HYD005,116,BATCH_16494,04/10/2028,169,180,706,Valid
16495,HYD001,70,BATCH_16495,12/01/2027,64,180,575,Valid
16496,HYD003,139,BATCH_16496,03/26/2028,105,22,691,Valid
16497,HYD002,102,BATCH_16497,04/20/2028,49,39,716,Valid
16498,HYD002,95,BATCH_16498,09/08/2027,102,63,491,Valid
16499,HYD002,130,BATCH_16499,03/25/2028,115,83,690,Valid
16500,HYD003,67,BATCH_16500,02/10/2027,73,10,281,Valid
16501,HYD001,73,BATCH_16501,05/03/2027,17,1,363,Valid
16502,HYD005,148,BATCH_16502,03/26/2028,151,179,691,Valid
16503,HYD005,133,BATCH_16503,09/25/2026,117,105,143,Valid
16504,HYD001,18,BATCH_16504,06/07/2027,183,107,398,Valid
16505,HYD004,176,BATCH_16505,01/03/2027,146,53,243,Valid
16506,HYD005,145,BATCH_16506,02/14/2026,126,138,-80,Expired
16507,HYD002,100,BATCH_16507,12/09/2026,199,181,218,Valid
16508,HYD004,149,BATCH_16508,05/28/2026,152,11,23,Expiring Soon
16509,HYD005,125,BATCH_16509,07/03/2026,153,162,59,Valid
16510,HYD002,5,BATCH_16510,06/04/2026,168,187,30,Expiring Soon
16511,HYD005,131,BATCH_16511,12/02/2026,179,63,211,Valid
16512,HYD005,19,BATCH_16512,07/18/2027,27,194,439,Valid
16513,HYD002,104,BATCH_16513,05/13/2026,71,2,8,Expiring Soon
16514,HYD005,191,BATCH_16514,02/25/2028,20,157,661,Valid
16515,HYD003,175,BATCH_16515,01/16/2028,183,181,621,Valid
16516,HYD004,67,BATCH_16516,01/27/2027,123,74,267,Valid
16517,HYD003,83,BATCH_16517,07/03/2027,176,50,424,Valid
16518,HYD002,38,BATCH_16518,07/24/2026,5,94,80,Valid
16519,HYD003,167,BATCH_16519,09/05/2026,119,189,123,Valid
16520,HYD005,134,BATCH_16520,09/30/2026,128,143,148,Valid
16521,HYD001,193,BATCH_16521,10/31/2026,147,85,179,Valid
16522,HYD003,123,BATCH_16522,09/16/2027,46,2,499,Valid
16523,HYD001,33,BATCH_16523,11/15/2026,145,189,194,Valid
16524,HYD002,58,BATCH_16524,12/12/2027,56,170,586,Valid
16525,HYD004,25,BATCH_16525,05/16/2026,44,182,11,Expiring Soon
16526,HYD003,50,BATCH_16526,08/11/2026,168,132,98,Valid
16527,HYD001,32,BATCH_16527,01/02/2028,184,119,607,Valid
16528,HYD002,169,BATCH_16528,06/20/2026,155,41,46,Valid
16529,HYD005,142,BATCH_16529,04/06/2026,8,189,-29,Expired
16530,HYD005,104,BATCH_16530,02/11/2027,81,126,282,Valid
16531,HYD002,136,BATCH_16531,04/19/2026,59,161,-16,Expired
16532,HYD004,81,BATCH_16532,05/10/2026,45,39,5,Expiring Soon
16533,HYD001,125,BATCH_16533,05/04/2027,21,82,364,Valid
16534,HYD005,174,BATCH_16534,03/25/2028,84,99,690,Valid
16535,HYD001,46,BATCH_16535,04/30/2027,38,69,360,Valid
16536,HYD004,167,BATCH_16536,07/09/2026,59,44,65,Valid
16537,HYD001,61,BATCH_16537,11/16/2027,118,137,560,Valid
16538,HYD001,16,BATCH_16538,04/03/2028,137,80,699,Valid
16539,HYD001,158,BATCH_16539,02/27/2028,71,38,663,Valid
16540,HYD005,60,BATCH_16540,04/17/2027,83,94,347,Valid
16541,HYD001,113,BATCH_16541,07/06/2026,44,200,62,Valid
16542,HYD001,10,BATCH_16542,04/30/2028,34,169,726,Valid
16543,HYD002,77,BATCH_16543,11/05/2027,174,184,549,Valid
16544,HYD005,32,BATCH_16544,07/23/2026,10,161,79,Valid
16545,HYD004,26,BATCH_16545,08/17/2026,131,95,104,Valid
16546,HYD003,169,BATCH_16546,03/10/2028,14,72,675,Valid
16547,HYD001,149,BATCH_16547,02/08/2026,104,66,-86,Expired
16548,HYD001,193,BATCH_16548,03/17/2027,70,26,316,Valid
16549,HYD003,28,BATCH_16549,10/26/2026,130,35,174,Valid
16550,HYD002,44,BATCH_16550,12/27/2026,28,58,236,Valid
16551,HYD002,191,BATCH_16551,12/29/2027,15,20,603,Valid
16552,HYD001,33,BATCH_16552,09/25/2026,45,50,143,Valid
16553,HYD002,185,BATCH_16553,05/14/2027,55,146,374,Valid
16554,HYD005,164,BATCH_16554,09/06/2026,183,139,124,Valid
16555,HYD003,130,BATCH_16555,11/11/2026,72,48,190,Valid
16556,HYD004,60,BATCH_16556,01/06/2028,9,45,611,Valid
16557,HYD002,26,BATCH_16557,02/18/2028,200,159,654,Valid
16558,HYD001,101,BATCH_16558,11/10/2027,13,177,554,Valid
16559,HYD001,154,BATCH_16559,05/25/2026,57,175,20,Expiring Soon
16560,HYD002,24,BATCH_16560,08/01/2026,84,157,88,Valid
16561,HYD004,129,BATCH_16561,06/06/2027,169,46,397,Valid
16562,HYD005,23,BATCH_16562,08/03/2027,167,64,455,Valid
16563,HYD003,31,BATCH_16563,09/08/2026,176,181,126,Valid
16564,HYD001,160,BATCH_16564,12/17/2026,155,138,226,Valid
16565,HYD001,125,BATCH_16565,01/05/2028,61,6,610,Valid
16566,HYD001,153,BATCH_16566,09/10/2027,27,90,493,Valid
16567,HYD003,54,BATCH_16567,12/11/2026,111,177,220,Valid
16568,HYD004,14,BATCH_16568,08/13/2027,170,75,465,Valid
16569,HYD001,1,BATCH_16569,05/10/2026,172,144,5,Expiring Soon
16570,HYD005,36,BATCH_16570,06/21/2027,104,68,412,Valid
16571,HYD003,98,BATCH_16571,09/09/2027,165,161,492,Valid
16572,HYD001,162,BATCH_16572,12/23/2026,157,141,232,Valid
16573,HYD002,162,BATCH_16573,09/27/2026,180,127,145,Valid
16574,HYD002,111,BATCH_16574,04/20/2028,37,166,716,Valid
16575,HYD005,53,BATCH_16575,02/08/2028,33,96,644,Valid
16576,HYD002,14,BATCH_16576,08/03/2026,96,90,90,Valid
16577,HYD004,177,BATCH_16577,12/08/2026,158,184,217,Valid
16578,HYD001,196,BATCH_16578,02/11/2026,113,19,-83,Expired
16579,HYD002,119,BATCH_16579,03/05/2028,69,181,670,Valid
16580,HYD001,25,BATCH_16580,05/10/2026,5,90,5,Expiring Soon
16581,HYD005,116,BATCH_16581,03/09/2026,82,52,-57,Expired
16582,HYD002,167,BATCH_16582,03/25/2028,79,198,690,Valid
16583,HYD005,117,BATCH_16583,03/17/2027,117,171,316,Valid
16584,HYD002,5,BATCH_16584,05/30/2026,142,109,25,Expiring Soon
16585,HYD005,131,BATCH_16585,03/10/2028,141,112,675,Valid
16586,HYD001,148,BATCH_16586,06/15/2026,15,183,41,Valid
16587,HYD002,178,BATCH_16587,03/01/2026,139,180,-65,Expired
16588,HYD003,74,BATCH_16588,09/23/2027,68,4,506,Valid
16589,HYD002,104,BATCH_16589,05/21/2026,109,100,16,Expiring Soon
16590,HYD005,169,BATCH_16590,08/11/2026,81,176,98,Valid
16591,HYD001,26,BATCH_16591,10/24/2026,110,192,172,Valid
16592,HYD002,43,BATCH_16592,05/04/2028,138,68,730,Valid
16593,HYD005,30,BATCH_16593,10/26/2026,104,4,174,Valid
16594,HYD003,86,BATCH_16594,05/02/2026,180,113,-3,Expired
16595,HYD005,17,BATCH_16595,05/30/2026,121,10,25,Expiring Soon
16596,HYD003,170,BATCH_16596,03/15/2026,77,157,-51,Expired
16597,HYD004,174,BATCH_16597,10/02/2027,123,38,515,Valid
16598,HYD005,32,BATCH_16598,09/24/2026,102,145,142,Valid
16599,HYD005,25,BATCH_16599,07/10/2027,62,58,431,Valid
16600,HYD003,92,BATCH_16600,04/27/2027,49,140,357,Valid
16601,HYD003,54,BATCH_16601,05/23/2026,156,164,18,Expiring Soon
16602,HYD002,107,BATCH_16602,04/29/2027,129,131,359,Valid
16603,HYD002,54,BATCH_16603,11/12/2026,12,183,191,Valid
16604,HYD002,197,BATCH_16604,05/11/2026,128,88,6,Expiring Soon
16605,HYD002,12,BATCH_16605,06/14/2026,102,67,40,Valid
16606,HYD003,158,BATCH_16606,10/07/2027,2,49,520,Valid
16607,HYD003,66,BATCH_16607,01/24/2028,87,138,629,Valid
16608,HYD003,112,BATCH_16608,12/03/2026,187,158,212,Valid
16609,HYD003,21,BATCH_16609,12/02/2026,191,66,211,Valid
16610,HYD002,199,BATCH_16610,02/18/2026,8,65,-76,Expired
16611,HYD003,193,BATCH_16611,05/25/2026,180,180,20,Expiring Soon
16612,HYD005,188,BATCH_16612,10/27/2027,193,176,540,Valid
16613,HYD001,152,BATCH_16613,11/29/2026,71,82,208,Valid
16614,HYD003,70,BATCH_16614,02/08/2026,46,194,-86,Expired
16615,HYD005,54,BATCH_16615,06/15/2027,25,116,406,Valid
16616,HYD005,73,BATCH_16616,04/28/2027,69,34,358,Valid
16617,HYD002,132,BATCH_16617,03/15/2026,36,160,-51,Expired
16618,HYD005,86,BATCH_16618,07/21/2027,117,76,442,Valid
16619,HYD002,113,BATCH_16619,03/24/2027,189,57,323,Valid
16620,HYD001,72,BATCH_16620,03/15/2028,165,88,680,Valid
16621,HYD001,146,BATCH_16621,05/06/2026,113,137,1,Expiring Soon
16622,HYD004,182,BATCH_16622,06/10/2026,17,112,36,Valid
16623,HYD002,140,BATCH_16623,08/26/2026,129,172,113,Valid
16624,HYD001,4,BATCH_16624,12/27/2026,184,145,236,Valid
16625,HYD002,90,BATCH_16625,01/01/2028,42,27,606,Valid
16626,HYD001,130,BATCH_16626,02/05/2026,97,41,-89,Expired
16627,HYD002,27,BATCH_16627,07/09/2026,111,97,65,Valid
16628,HYD003,95,BATCH_16628,01/15/2028,57,162,620,Valid
16629,HYD004,57,BATCH_16629,03/23/2027,12,175,322,Valid
16630,HYD003,174,BATCH_16630,07/09/2027,51,82,430,Valid
16631,HYD005,11,BATCH_16631,08/21/2026,89,102,108,Valid
16632,HYD003,4,BATCH_16632,10/15/2027,170,162,528,Valid
16633,HYD003,194,BATCH_16633,06/23/2027,183,104,414,Valid
16634,HYD005,74,BATCH_16634,03/19/2027,67,100,318,Valid
16635,HYD004,54,BATCH_16635,05/28/2026,158,38,23,Expiring Soon
16636,HYD005,50,BATCH_16636,10/30/2026,38,95,178,Valid
16637,HYD004,118,BATCH_16637,05/10/2027,179,26,370,Valid
16638,HYD004,32,BATCH_16638,04/09/2028,93,107,705,Valid
16639,HYD004,193,BATCH_16639,01/07/2028,118,103,612,Valid
16640,HYD003,4,BATCH_16640,02/26/2027,54,63,297,Valid
16641,HYD004,92,BATCH_16641,02/21/2028,130,101,657,Valid
16642,HYD001,115,BATCH_16642,01/11/2027,21,15,251,Valid
16643,HYD004,147,BATCH_16643,12/14/2027,117,147,588,Valid
16644,HYD004,154,BATCH_16644,07/19/2027,157,48,440,Valid
16645,HYD003,150,BATCH_16645,08/26/2027,39,59,478,Valid
16646,HYD003,73,BATCH_16646,02/05/2026,108,154,-89,Expired
16647,HYD002,129,BATCH_16647,10/18/2026,21,89,166,Valid
16648,HYD004,48,BATCH_16648,01/07/2027,52,128,247,Valid
16649,HYD005,198,BATCH_16649,02/15/2026,113,115,-79,Expired
16650,HYD003,18,BATCH_16650,07/19/2026,188,56,75,Valid
16651,HYD002,180,BATCH_16651,05/20/2027,106,190,380,Valid
16652,HYD001,30,BATCH_16652,12/20/2027,120,138,594,Valid
16653,HYD004,123,BATCH_16653,03/25/2027,197,175,324,Valid
16654,HYD001,95,BATCH_16654,08/02/2027,72,192,454,Valid
16655,HYD003,10,BATCH_16655,09/25/2027,84,141,508,Valid
16656,HYD001,110,BATCH_16656,06/09/2027,79,157,400,Valid
16657,HYD005,161,BATCH_16657,02/05/2027,160,174,276,Valid
16658,HYD004,28,BATCH_16658,08/01/2027,79,98,453,Valid
16659,HYD003,142,BATCH_16659,03/11/2027,96,2,310,Valid
16660,HYD005,172,BATCH_16660,12/09/2026,115,101,218,Valid
16661,HYD003,110,BATCH_16661,02/12/2028,52,97,648,Valid
16662,HYD002,170,BATCH_16662,11/07/2027,72,34,551,Valid
16663,HYD005,200,BATCH_16663,12/07/2027,103,46,581,Valid
16664,HYD002,128,BATCH_16664,10/18/2026,159,161,166,Valid
16665,HYD002,23,BATCH_16665,02/11/2026,57,105,-83,Expired
16666,HYD004,192,BATCH_16666,04/30/2026,111,108,-5,Expired
16667,HYD004,60,BATCH_16667,12/05/2026,96,175,214,Valid
16668,HYD001,126,BATCH_16668,10/29/2027,127,175,542,Valid
16669,HYD004,194,BATCH_16669,07/07/2027,170,50,428,Valid
16670,HYD004,96,BATCH_16670,02/27/2028,105,20,663,Valid
16671,HYD003,118,BATCH_16671,02/14/2027,105,91,285,Valid
16672,HYD004,161,BATCH_16672,09/03/2027,106,66,486,Valid
16673,HYD001,41,BATCH_16673,05/31/2026,101,29,26,Expiring Soon
16674,HYD002,51,BATCH_16674,07/20/2027,149,181,441,Valid
16675,HYD003,87,BATCH_16675,05/02/2027,44,69,362,Valid
16676,HYD003,153,BATCH_16676,12/16/2027,116,111,590,Valid
16677,HYD003,138,BATCH_16677,06/16/2026,108,25,42,Valid
16678,HYD003,135,BATCH_16678,02/16/2027,6,149,287,Valid
16679,HYD005,88,BATCH_16679,04/06/2027,131,19,336,Valid
16680,HYD005,63,BATCH_16680,09/20/2027,132,164,503,Valid
16681,HYD001,126,BATCH_16681,02/23/2028,56,162,659,Valid
16682,HYD002,192,BATCH_16682,05/28/2027,89,101,388,Valid
16683,HYD004,124,BATCH_16683,12/12/2026,87,50,221,Valid
16684,HYD002,166,BATCH_16684,11/17/2027,136,200,561,Valid
16685,HYD003,23,BATCH_16685,01/02/2027,139,174,242,Valid
16686,HYD004,15,BATCH_16686,04/22/2026,145,104,-13,Expired
16687,HYD002,79,BATCH_16687,11/16/2027,106,190,560,Valid
16688,HYD005,23,BATCH_16688,02/02/2028,10,50,638,Valid
16689,HYD001,139,BATCH_16689,12/03/2026,91,136,212,Valid
16690,HYD004,55,BATCH_16690,06/04/2026,66,15,30,Expiring Soon
16691,HYD003,198,BATCH_16691,04/05/2028,25,100,701,Valid
16692,HYD001,102,BATCH_16692,02/01/2027,162,165,272,Valid
16693,HYD001,52,BATCH_16693,05/13/2026,101,52,8,Expiring Soon
16694,HYD003,73,BATCH_16694,06/29/2027,89,50,420,Valid
16695,HYD005,108,BATCH_16695,02/03/2027,161,193,274,Valid
16696,HYD001,75,BATCH_16696,03/25/2027,5,132,324,Valid
16697,HYD005,2,BATCH_16697,01/15/2027,167,123,255,Valid
16698,HYD003,175,BATCH_16698,02/12/2027,181,183,283,Valid
16699,HYD004,93,BATCH_16699,09/30/2026,181,65,148,Valid
16700,HYD001,44,BATCH_16700,06/23/2027,195,152,414,Valid
16701,HYD002,129,BATCH_16701,05/14/2027,17,56,374,Valid
16702,HYD005,154,BATCH_16702,02/05/2026,117,146,-89,Expired
16703,HYD002,87,BATCH_16703,01/25/2027,193,68,265,Valid
16704,HYD003,87,BATCH_16704,04/23/2026,87,189,-12,Expired
16705,HYD004,52,BATCH_16705,10/22/2026,31,152,170,Valid
16706,HYD005,83,BATCH_16706,12/24/2026,101,20,233,Valid
16707,HYD003,180,BATCH_16707,02/09/2026,173,114,-85,Expired
16708,HYD005,44,BATCH_16708,02/14/2027,94,188,285,Valid
16709,HYD004,109,BATCH_16709,09/19/2027,111,55,502,Valid
16710,HYD001,92,BATCH_16710,01/11/2027,35,133,251,Valid
16711,HYD001,106,BATCH_16711,02/22/2028,112,159,658,Valid
16712,HYD005,112,BATCH_16712,10/05/2026,22,118,153,Valid
16713,HYD002,51,BATCH_16713,04/11/2028,143,91,707,Valid
16714,HYD004,142,BATCH_16714,11/27/2027,100,147,571,Valid
16715,HYD003,115,BATCH_16715,04/08/2028,187,187,704,Valid
16716,HYD001,30,BATCH_16716,02/14/2028,173,9,650,Valid
16717,HYD002,70,BATCH_16717,08/28/2027,30,110,480,Valid
16718,HYD002,157,BATCH_16718,08/29/2027,51,187,481,Valid
16719,HYD003,104,BATCH_16719,11/03/2026,31,62,182,Valid
16720,HYD003,50,BATCH_16720,04/25/2027,94,115,355,Valid
16721,HYD001,199,BATCH_16721,07/23/2026,4,83,79,Valid
16722,HYD004,80,BATCH_16722,01/07/2027,17,57,247,Valid
16723,HYD005,109,BATCH_16723,08/13/2026,97,130,100,Valid
16724,HYD002,136,BATCH_16724,04/15/2027,196,35,345,Valid
16725,HYD005,115,BATCH_16725,10/26/2026,36,65,174,Valid
16726,HYD003,103,BATCH_16726,04/08/2027,176,84,338,Valid
16727,HYD002,31,BATCH_16727,02/17/2026,120,102,-77,Expired
16728,HYD005,180,BATCH_16728,11/28/2026,122,8,207,Valid
16729,HYD001,197,BATCH_16729,10/12/2027,10,141,525,Valid
16730,HYD005,112,BATCH_16730,07/15/2026,78,68,71,Valid
16731,HYD002,165,BATCH_16731,07/18/2026,150,197,74,Valid
16732,HYD002,72,BATCH_16732,01/14/2027,167,127,254,Valid
16733,HYD001,105,BATCH_16733,12/02/2026,92,167,211,Valid
16734,HYD004,53,BATCH_16734,05/20/2026,99,5,15,Expiring Soon
16735,HYD004,174,BATCH_16735,09/16/2027,4,193,499,Valid
16736,HYD001,63,BATCH_16736,06/13/2026,54,18,39,Valid
16737,HYD002,49,BATCH_16737,04/20/2028,58,103,716,Valid
16738,HYD004,41,BATCH_16738,05/23/2026,128,73,18,Expiring Soon
16739,HYD004,59,BATCH_16739,04/30/2027,138,23,360,Valid
16740,HYD004,153,BATCH_16740,10/19/2027,50,88,532,Valid
